Currency,Date,ASIN,Ad Group Name,Campaign Name,Channel,Headline,Profile Name,Avg CPC,Avg Pos.,Clicks,Conv. Rate,Conversions,Cost,Cost/Conv.,CTR,Impressions,Profit,Rev.,Rev./Conv.,ROI,1 day,1 day same sku,14 days,14 days same sku,30 day,30 day same sku,7 days,7 days same sku,conversions,new to brand order rate,new to brand orders,new to brand percentage,new to brand units,new to brand units percentage,page views,uc conv,units 1 day,units 14 day,units 30 day,units 7 day
Currency by profile,2019-09-08,B07NN16GMT,AdGroup1,Priority General_SP_Brand_Exact & Phrase_Kleenex_4.17.19,Amazon,"Kleenex Trusted Care Facial Tissues, 18 Flat Boxes, 190 Tissues per Box (3,420 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,4.187009437061916,0,107.0,0.654205607477,70.0,448.010009765625,6.400142996651786,0.008059049484,13277.0,1592.989990234375,2041.0,29.15714285714286,4.555701782350226,58.0,40.0,70.0,42.0,0.0,0.0,62.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,113.0,113.0,70.0
Currency by profile,2019-09-09,B07NN16GMT,AdGroup1,Priority General_SP_Brand_Exact & Phrase_Kleenex_4.17.19,Amazon,"Kleenex Trusted Care Facial Tissues, 18 Flat Boxes, 190 Tissues per Box (3,420 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,4.179256954708615,0,148.0,0.608108108108,90.0,618.530029296875,6.872555881076389,0.005421444009,27299.0,1988.97998046875,2607.510009765625,28.972333441840277,4.215656291950381,78.0,63.0,90.0,65.0,0.0,0.0,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,114.0,114.0,98.0
Currency by profile,2019-09-06,B07NN16GMT,AdGroup1,Facial Tissue_SP_Auto_Kleenex_4.23.19,Amazon,"Kleenex Trusted Care Facial Tissues, 18 Flat Boxes, 190 Tissues per Box (3,420 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,2.639032179309476,0,31.0,0.290322580645,9.0,81.80999755859375,9.08999972873264,0.001364076388,22726.0,164.04000854492188,245.85000610351562,27.316667344835068,3.005134011004383,7.0,5.0,9.0,5.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,11.0,11.0
Currency by profile,2019-09-07,B07NN16GMT,AdGroup1,Facial Tissue_SP_Auto_Kleenex_4.23.19,Amazon,"Kleenex Trusted Care Facial Tissues, 18 Flat Boxes, 190 Tissues per Box (3,420 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,2.381764804615694,0,34.0,0.441176470588,15.0,80.9800033569336,5.3986668904622395,0.001636582431,20775.0,209.2800064086914,290.260009765625,19.350667317708332,3.584341784801527,10.0,5.0,15.0,6.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,21.0,17.0
Currency by profile,2019-09-08,B07NN16GMT,AdGroup1,Facial Tissue_SP_Auto_Kleenex_4.23.19,Amazon,"Kleenex Trusted Care Facial Tissues, 18 Flat Boxes, 190 Tissues per Box (3,420 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,2.394230769230769,0,26.0,0.653846153846,17.0,62.25,3.661764705882353,0.001456419449,17852.0,332.42999267578125,394.67999267578125,23.2164701573989,6.340240846197289,14.0,7.0,17.0,9.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,23.0,21.0
Currency by profile,2019-09-09,B07NN16GMT,AdGroup1,Facial Tissue_SP_Auto_Kleenex_4.23.19,Amazon,"Kleenex Trusted Care Facial Tissues, 18 Flat Boxes, 190 Tissues per Box (3,420 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,2.119374990463257,0,32.0,0.8125,26.0,67.81999969482422,2.6084615267240086,0.001114477763,28713.0,606.5700149536133,674.3900146484375,25.938077486478367,9.943822142185951,23.0,15.0,26.0,16.0,0.0,0.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,32.0,26.0
Currency by profile,2019-09-06,B07NN16GMJ,BTS_Priority General_SB_NB_Exact & Phrase_Kleenex_7.23.19,BTS_Priority General_SB_NB_Exact & Phrase_Kleenex_7.23.19,Amazon,"Kleenex Soothing Lotion Facial Tissues, Aloe & Vitamin E, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,3.8096201450009888,0,79.0,0.240506329114,19.0,300.9599914550781,15.83999955026727,0.003621859527,21812.0,123.69000244140625,424.6499938964844,22.349999678762334,1.4109848682656827,0.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,15.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
Currency by profile,2019-09-07,B07NN16GMJ,BTS_Priority General_SB_NB_Exact & Phrase_Kleenex_7.23.19,BTS_Priority General_SB_NB_Exact & Phrase_Kleenex_7.23.19,Amazon,"Kleenex Soothing Lotion Facial Tissues, Aloe & Vitamin E, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,3.373636419122869,0,88.0,0.238636363636,21.0,296.8800048828125,14.137143089657737,0.003573749188,24624.0,156.47998046875,453.3599853515625,21.588570731026785,1.5270815746938478,0.0,0.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
Currency by profile,2019-09-08,B07NN16GMJ,BTS_Priority General_SB_NB_Exact & Phrase_Kleenex_7.23.19,BTS_Priority General_SB_NB_Exact & Phrase_Kleenex_7.23.19,Amazon,"Kleenex Soothing Lotion Facial Tissues, Aloe & Vitamin E, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,3.2880218841217377,0,91.0,0.32967032967,30.0,299.2099914550781,9.973666381835937,0.003336144004,27277.0,65.05999755859375,364.2699890136719,12.142332967122396,1.2174392547595174,0.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
Currency by profile,2019-09-09,B07NN16GMJ,BTS_Priority General_SB_NB_Exact & Phrase_Kleenex_7.23.19,BTS_Priority General_SB_NB_Exact & Phrase_Kleenex_7.23.19,Amazon,"Kleenex Soothing Lotion Facial Tissues, Aloe & Vitamin E, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,4.06760009765625,0,50.0,0.26,13.0,203.3800048828125,15.644615760216347,0.003549119818,14088.0,52.889984130859375,256.2699890136719,19.71307607797476,1.260054985057821,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
Currency by profile,2019-09-06,B07NN16GMJ,BTS_Priority General_SB_Brand_Exact & Phrase_Kleenex_7.23.19,BTS_Priority General_SB_Brand_Exact & Phrase_Kleenex_7.23.19,Amazon,"Kleenex Soothing Lotion Facial Tissues, Aloe & Vitamin E, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,3.3351085496985395,0,92.0,0.434782608696,40.0,306.8299865722656,7.670749664306641,0.00666763299,13798.0,467.8899841308594,774.719970703125,19.367999267578124,2.524916092321571,0.0,0.0,40.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,26.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0
Currency by profile,2019-09-07,B07NN16GMJ,BTS_Priority General_SB_Brand_Exact & Phrase_Kleenex_7.23.19,BTS_Priority General_SB_Brand_Exact & Phrase_Kleenex_7.23.19,Amazon,"Kleenex Soothing Lotion Facial Tissues, Aloe & Vitamin E, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,3.2756603888745577,0,106.0,0.367924528302,39.0,347.2200012207031,8.903076954377003,0.008699220353,12185.0,274.9499816894531,622.1699829101562,15.953076484875801,1.7918610123922178,0.0,0.0,39.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,21.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0
Currency by profile,2019-09-08,B07NN16GMJ,BTS_Priority General_SB_Brand_Exact & Phrase_Kleenex_7.23.19,BTS_Priority General_SB_Brand_Exact & Phrase_Kleenex_7.23.19,Amazon,"Kleenex Soothing Lotion Facial Tissues, Aloe & Vitamin E, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,3.5665626525878906,0,96.0,0.5,48.0,342.3900146484375,7.133125305175781,0.005571030641,17232.0,779.93994140625,1122.3299560546875,23.381874084472656,3.2779284092355443,0.0,0.0,48.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,33.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0
Currency by profile,2019-09-09,B07NN16GMJ,BTS_Priority General_SB_Brand_Exact & Phrase_Kleenex_7.23.19,BTS_Priority General_SB_Brand_Exact & Phrase_Kleenex_7.23.19,Amazon,"Kleenex Soothing Lotion Facial Tissues, Aloe & Vitamin E, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,3.45066655476888,0,60.0,0.583333333333,35.0,207.0399932861328,5.915428379603795,0.006227296316,9635.0,463.4499969482422,670.489990234375,19.156856863839284,3.2384563947881624,0.0,0.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,17.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0
Currency by profile,2019-09-06,B07NN48K2V,AdGroup1,Facial Tissue_SP_NB_Exact & Phrase_B07NN48K2V_Kleenex_8.19.19,Amazon,"Kleenex Anti-Viral Facial Tissues, Cube Box, 68 Tissues per Cube Box",Kleenex - US - AMS_KCS_KX1_009,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07NN48K2V,AdGroup1,Facial Tissue_SP_NB_Exact & Phrase_B07NN48K2V_Kleenex_8.19.19,Amazon,"Kleenex Anti-Viral Facial Tissues, Cube Box, 68 Tissues per Cube Box",Kleenex - US - AMS_KCS_KX1_009,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B07NN48K2V,AdGroup1,Facial Tissue_SP_NB_Exact & Phrase_B07NN48K2V_Kleenex_8.19.19,Amazon,"Kleenex Anti-Viral Facial Tissues, Cube Box, 68 Tissues per Cube Box",Kleenex - US - AMS_KCS_KX1_009,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07NN48K2V,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Anti-Viral Facial Tissues, Cube Box, 68 Tissues per Cube Box",Kleenex - US - AMS_KCS_KX1_009,5.887142882055166,0,49.0,1.408163265306,69.0,288.4700012207031,4.180724655372509,0.001627312278,30111.0,784.3100280761719,1072.780029296875,15.54753665647645,3.7188616658829305,21.0,12.0,69.0,16.0,0.0,0.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,94.0,94.0,31.0
Currency by profile,2019-09-07,B07NN48K2V,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Anti-Viral Facial Tissues, Cube Box, 68 Tissues per Cube Box",Kleenex - US - AMS_KCS_KX1_009,5.585102314851722,0,49.0,0.408163265306,20.0,273.6700134277344,13.683500671386719,0.001661467517,29492.0,63.379974365234375,337.04998779296875,16.852499389648436,1.2315926892076927,20.0,10.0,20.0,10.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0
Currency by profile,2019-09-08,B07NN48K2V,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Anti-Viral Facial Tissues, Cube Box, 68 Tissues per Cube Box",Kleenex - US - AMS_KCS_KX1_009,4.766944461398655,0,36.0,0.527777777778,19.0,171.61000061035156,9.032105295281662,0.001125422033,31988.0,184.59999084472656,356.2099914550781,18.747894287109375,2.0756948324000613,18.0,11.0,19.0,12.0,0.0,0.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,19.0,19.0
Currency by profile,2019-09-09,B07NN48K2V,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Anti-Viral Facial Tissues, Cube Box, 68 Tissues per Cube Box",Kleenex - US - AMS_KCS_KX1_009,6.191111246744792,0,45.0,0.422222222222,19.0,278.6000061035156,14.663158215974507,0.003277733265,13729.0,46.040008544921875,324.6400146484375,17.08631656044408,1.1652548727074163,18.0,9.0,19.0,10.0,0.0,0.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,20.0,20.0
Currency by profile,2019-09-06,B07NN16GMT,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Trusted Care Facial Tissues, 18 Flat Boxes, 190 Tissues per Box (3,420 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,4.334749984741211,0,40.0,0.475,19.0,173.38999938964844,9.125789441560444,0.001380786358,28969.0,327.02000427246094,500.4100036621094,26.33736861379523,2.8860372883303924,17.0,9.0,19.0,10.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,24.0,23.0
Currency by profile,2019-09-07,B07NN16GMT,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Trusted Care Facial Tissues, 18 Flat Boxes, 190 Tissues per Box (3,420 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,4.541111133716725,0,54.0,0.37037037037,20.0,245.22000122070312,12.261000061035157,0.002115821644,25522.0,260.0,505.2200012207031,25.261000061035155,2.0602724031715285,16.0,11.0,20.0,11.0,0.0,0.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,20.0,20.0
Currency by profile,2019-09-08,B07NN16GMT,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Trusted Care Facial Tissues, 18 Flat Boxes, 190 Tissues per Box (3,420 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,5.014805385044643,0,77.0,0.571428571429,44.0,386.1400146484375,8.775909423828125,0.002510432968,30672.0,770.1199951171875,1156.260009765625,26.278636585582387,2.9944060856224546,40.0,24.0,44.0,24.0,0.0,0.0,43.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,52.0,51.0
Currency by profile,2019-09-09,B07NN16GMT,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Trusted Care Facial Tissues, 18 Flat Boxes, 190 Tissues per Box (3,420 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,5.139655277646821,0,29.0,0.48275862069,14.0,149.0500030517578,10.646428789411273,0.002223073975,13045.0,280.5800018310547,429.6300048828125,30.687857491629465,2.882455525570321,13.0,9.0,14.0,9.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,18.0,18.0
Currency by profile,2019-09-06,B07PCZ7BVX,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Expressions Facial Tissues, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,6.290321280103211,0,218.0,0.573394495413,125.0,1371.2900390625,10.9703203125,0.007576284145,28774.0,1942.739990234375,3314.030029296875,26.512240234375,2.4167243507161724,113.0,94.0,125.0,100.0,0.0,0.0,123.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,140.0,140.0,137.0
Currency by profile,2019-09-07,B07PCZ7BVX,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Expressions Facial Tissues, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,6.136852123119213,0,216.0,0.592592592593,128.0,1325.56005859375,10.355937957763672,0.008511309008,25378.0,1480.83984375,2806.39990234375,21.924999237060547,2.117142776103998,115.0,71.0,128.0,73.0,0.0,0.0,124.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,156.0,156.0,151.0
Currency by profile,2019-09-08,B07PCZ7BVX,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Expressions Facial Tissues, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,6.348267042249549,0,277.0,0.5559566787,154.0,1758.469970703125,11.418636173396916,0.00926235538,29906.0,1781.669921875,3540.139892578125,22.987921380377436,2.0131932597988,135.0,94.0,154.0,101.0,0.0,0.0,151.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,174.0,174.0,170.0
Currency by profile,2019-09-09,B07PCZ7BVX,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Expressions Facial Tissues, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,5.883880615234375,0,134.0,0.634328358209,85.0,788.4400024414062,9.27576473460478,0.010284749405,13029.0,1805.5599975585938,2594.0,30.51764705882353,3.2900410836178695,76.0,57.0,85.0,59.0,0.0,0.0,82.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,112.0,112.0,107.0
Currency by profile,2019-09-06,B07NN16GMJ,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Soothing Lotion Facial Tissues, Aloe & Vitamin E, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,3.9966667175292967,0,15.0,0.266666666667,4.0,59.95000076293945,14.987500190734863,0.000542495479,27650.0,34.499996185302734,94.44999694824219,23.612499237060547,1.5754794953502373,4.0,3.0,4.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
Currency by profile,2019-09-07,B07NN16GMJ,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Soothing Lotion Facial Tissues, Aloe & Vitamin E, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,4.041153834416316,0,26.0,0.384615384615,10.0,105.06999969482422,10.506999969482422,0.001046698873,24840.0,108.9699935913086,214.0399932861328,21.40399932861328,2.0371180537528497,9.0,5.0,10.0,6.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,10.0,10.0
Currency by profile,2019-09-08,B07NN16GMJ,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Soothing Lotion Facial Tissues, Aloe & Vitamin E, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,3.8087501525878906,0,24.0,0.416666666667,10.0,91.41000366210938,9.141000366210937,0.000866019558,27713.0,166.760009765625,258.1700134277344,25.817001342773438,2.824308096322166,8.0,7.0,10.0,8.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,10.0,10.0
Currency by profile,2019-09-09,B07NN16GMJ,AdGroup1,Priority Facial Tissue_SP_NB_Exact & Phrase_Kleenex_8.29.19,Amazon,"Kleenex Soothing Lotion Facial Tissues, Aloe & Vitamin E, Cube Box, 65 Tissues per Box, 18 Pack (1,170 Tissues Total)",Kleenex - US - AMS_KCS_KX1_009,4.656999969482422,0,10.0,0.5,5.0,46.56999969482422,9.313999938964844,0.000836330183,11957.0,64.2300033569336,110.80000305175781,22.160000610351563,2.3792141674433402,5.0,3.0,5.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
Currency by profile,2019-09-06,B07MF2937F,AdGroup1,Paper Towel_SP_Brand_Viva_4.9.19,Amazon,"Viva Signature Cloth TaskSize Paper Towels, Soft & Strong Kitchen Paper Towels, White, 12 Family Rolls (143 sheets per roll)",Viva - US - AMS_KCS_VAM_009,2.9214366259495854,0,181.0,0.524861878453,95.0,528.780029296875,5.566105571546053,0.025557752047,7082.0,1751.81005859375,2280.590087890625,24.00621145148026,4.312927798962363,84.0,62.0,95.0,69.0,0.0,0.0,91.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,110.0,110.0,106.0
Currency by profile,2019-09-07,B07MF2937F,AdGroup1,Paper Towel_SP_Brand_Viva_4.9.19,Amazon,"Viva Signature Cloth TaskSize Paper Towels, Soft & Strong Kitchen Paper Towels, White, 12 Family Rolls (143 sheets per roll)",Viva - US - AMS_KCS_VAM_009,2.8805428759544682,0,221.0,0.493212669683,109.0,636.5999755859375,5.84036674849484,0.025667828107,8610.0,2126.0399169921875,2762.639892578125,25.34532011539564,4.339679545283275,101.0,86.0,109.0,92.0,0.0,0.0,106.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,117.0,117.0,114.0
Currency by profile,2019-09-08,B07MF2937F,AdGroup1,Paper Towel_SP_Brand_Viva_4.9.19,Amazon,"Viva Signature Cloth TaskSize Paper Towels, Soft & Strong Kitchen Paper Towels, White, 12 Family Rolls (143 sheets per roll)",Viva - US - AMS_KCS_VAM_009,2.9579246089143574,0,212.0,0.594339622642,126.0,627.0800170898438,4.9768255324590776,0.027935169324,7589.0,2583.9299926757812,3211.010009765625,25.48420642671131,5.120574603329408,112.0,91.0,126.0,102.0,0.0,0.0,125.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,145.0,145.0,144.0
Currency by profile,2019-09-09,B07MF2937F,AdGroup1,Paper Towel_SP_Brand_Viva_4.9.19,Amazon,"Viva Signature Cloth TaskSize Paper Towels, Soft & Strong Kitchen Paper Towels, White, 12 Family Rolls (143 sheets per roll)",Viva - US - AMS_KCS_VAM_009,2.997566021308697,0,189.0,0.550264550265,104.0,566.5399780273438,5.447499788724459,0.02422766312,7801.0,2315.5100708007812,2882.050048828125,27.71201970027043,5.087107989913157,99.0,84.0,104.0,86.0,0.0,0.0,102.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,125.0,125.0,122.0
Currency by profile,2019-09-06,B07M6PZS82,AdGroup1,Paper Towel_SP_Brand_Viva_4.9.19,Amazon,"Viva Multi-Surface Cloth TaskSize Paper Towels, Cloth-Like Kitchen Paper Towels, White, 12 Family Rolls (143 sheets per roll)",Viva - US - AMS_KCS_VAM_009,2.2331818089340674,0,66.0,0.409090909091,27.0,147.38999938964844,5.458888866283275,0.008891283848,7423.0,542.5999908447266,689.989990234375,25.55518482349537,4.681389463950528,25.0,19.0,27.0,20.0,0.0,0.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,30.0,30.0,30.0
Currency by profile,2019-09-07,B07M6PZS82,AdGroup1,Paper Towel_SP_Brand_Viva_4.9.19,Amazon,"Viva Multi-Surface Cloth TaskSize Paper Towels, Cloth-Like Kitchen Paper Towels, White, 12 Family Rolls (143 sheets per roll)",Viva - US - AMS_KCS_VAM_009,2.405800018310547,0,50.0,0.42,21.0,120.29000091552734,5.728095281691778,0.005296610169,9440.0,417.73001861572266,538.02001953125,25.620000930059526,4.4726911250842045,19.0,17.0,21.0,19.0,0.0,0.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,22.0,22.0
Currency by profile,2019-09-08,B07M6PZS82,AdGroup1,Paper Towel_SP_Brand_Viva_4.9.19,Amazon,"Viva Multi-Surface Cloth TaskSize Paper Towels, Cloth-Like Kitchen Paper Towels, White, 12 Family Rolls (143 sheets per roll)",Viva - US - AMS_KCS_VAM_009,3.1361905052548362,0,42.0,0.309523809524,13.0,131.72000122070312,10.132307786207933,0.005142647239,8167.0,228.1199951171875,359.8399963378906,27.67999971829928,2.731855397837126,11.0,10.0,13.0,11.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,14.0
Currency by profile,2019-09-09,B07M6PZS82,AdGroup1,Paper Towel_SP_Brand_Viva_4.9.19,Amazon,"Viva Multi-Surface Cloth TaskSize Paper Towels, Cloth-Like Kitchen Paper Towels, White, 12 Family Rolls (143 sheets per roll)",Viva - US - AMS_KCS_VAM_009,2.7561194576434236,0,67.0,0.462686567164,31.0,184.66000366210938,5.956774311680948,0.008268542515,8103.0,610.0099792480469,794.6699829101562,25.634515577746974,4.303422328336148,26.0,23.0,31.0,27.0,0.0,0.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,33.0,33.0,32.0
Currency by profile,2019-09-06,B07M6PZS82,AdGroup1,Paper Towel_SP_NB_Viva_B07M6PZS82_4.9.19,Amazon,"Viva Multi-Surface Cloth TaskSize Paper Towels, Cloth-Like Kitchen Paper Towels, White, 12 Family Rolls (143 sheets per roll)",Viva - US - AMS_KCS_VAM_009,4.641237967354911,0,105.0,0.247619047619,26.0,487.3299865722656,18.743461022010216,0.001183872277,88692.0,207.94003295898438,695.27001953125,26.74115459735577,1.426692464425538,26.0,21.0,26.0,21.0,0.0,0.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0
Currency by profile,2019-09-07,B07M6PZS82,AdGroup1,Paper Towel_SP_NB_Viva_B07M6PZS82_4.9.19,Amazon,"Viva Multi-Surface Cloth TaskSize Paper Towels, Cloth-Like Kitchen Paper Towels, White, 12 Family Rolls (143 sheets per roll)",Viva - US - AMS_KCS_VAM_009,4.736875057220459,0,64.0,0.234375,15.0,303.1600036621094,20.21066691080729,0.000924294503,69242.0,37.69000244140625,340.8500061035156,22.723333740234374,1.1243237959695174,13.0,9.0,15.0,11.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,15.0,14.0
